message_id,case_ref,case_ref_all,cohort,ticker,windows,author_hash,is_spam,llm_relevance,llm_polarity,llm_intensity,llm_emotion,llm_severity,llm_topic
1004777352172265473,CASE_0536,CASE_0536,archive,GOOGL,class_period,19bdca4043217df7,0,relevant,neutral,0,neutral,low,news_reporting
1004779729734397953,CASE_0536,CASE_0536,archive,GOOGL,class_period,660fd3eea955a743,0,relevant,negative,-1,concern,low,news_reporting
1004785134183309314,CASE_0534,CASE_0534,archive,HTHT,class_period,2910317054e14f1b,0,tangential,neutral,0,neutral,none,stock_analysis
1004791774433431553,CASE_0495,CASE_0495,archive,JPM,class_period,2910317054e14f1b,0,tangential,neutral,0,neutral,none,stock_analysis
1004798536687538176,CASE_0514,CASE_0514,archive,ABBV,class_period,502a444505f5d8d4,0,tangential,neutral,0,neutral,none,stock_analysis
1004798652785811457,CASE_0434,CASE_0434,archive,ANW,event,d9f0e33cb733c247,0,relevant,negative,-1,fear,high,law_firm_ad
1004798657747673090,CASE_0434,CASE_0434,archive,ANW,event,4470201de88b7501,0,relevant,negative,-1,fear,high,law_firm_ad
1004808792083783681,CASE_0592,CASE_0592,archive,BA,class_period,a62ea46c2956e39f,0,tangential,neutral,0,neutral,none,stock_analysis
1004809836339458048,CASE_0434,CASE_0434,archive,ANW,event,b81c43a32a7d0221,0,relevant,negative,-1,fear,high,law_firm_ad
1004814801363709953,CASE_0592,CASE_0592,archive,BA,class_period,6b46ba2e6723caec,0,tangential,neutral,0,neutral,none,stock_analysis
1004815423639048192,CASE_0524,CASE_0524,archive,CPB,post_disclosure,19b738aa1b5d6600,0,spam,neutral,0,neutral,none,spam_bot
1004822502009397248,CASE_0495,CASE_0495,archive,JPM,class_period,502a444505f5d8d4,0,tangential,neutral,0,neutral,none,stock_analysis
1004827773507133442,CASE_0505,CASE_0505,archive,PM,post_disclosure,2910317054e14f1b,0,tangential,neutral,0,neutral,none,stock_analysis
1004899090990338049,CASE_0456,CASE_0456,archive,GLCNF,class_period,0ae6a622e39826be,0,relevant,negative,-1,concern,medium,lawsuit_legal
1004907595877027846,CASE_0435,CASE_0435,archive,DB,post_disclosure,4a94130264788a96,0,relevant,negative,-1,neutral,medium,law_firm_ad
1004908134132080641,CASE_0435,CASE_0435,archive,DB,post_disclosure,2d3163ecc4f76488,0,relevant,negative,-1,neutral,medium,law_firm_ad
1004908712220229633,CASE_0435,CASE_0435,archive,DB,post_disclosure,abbcf8cd36d9bf61,0,relevant,negative,-1,neutral,medium,law_firm_ad
1004911991088140288,CASE_0435,CASE_0435,archive,DB,post_disclosure,3d99713e54eed96c,0,relevant,negative,-1,anger,medium,law_firm_ad
1004912931883180033,CASE_0435,CASE_0435,archive,DB,post_disclosure,2ab7c25ac3364788,0,relevant,negative,-1,neutral,medium,law_firm_ad
1004936080930598912,CASE_0536,CASE_0536,archive,GOOGL,class_period,f93316ecfb27af0d,0,relevant,negative,-1,concern,low,news_reporting
1004964013967437824,CASE_0562,CASE_0562,archive,SYF,class_period,4febd5d3d19f9708,0,tangential,neutral,0,neutral,none,general_discussion
1004981565754142720,CASE_0434,CASE_0434,archive,ANW,event,87db665b3be9be3a,0,relevant,negative,-1,fear,high,law_firm_ad
1004981587539349504,CASE_0434,CASE_0434,archive,ANW,event,0799458c9158e8b1,0,relevant,negative,-1,fear,high,law_firm_ad
1004981970231840770,CASE_0434,CASE_0434,archive,ANW,event,87db665b3be9be3a,0,relevant,negative,-1,fear,high,law_firm_ad
1004981995598950400,CASE_0434,CASE_0434,archive,ANW,event,0799458c9158e8b1,0,relevant,negative,-1,fear,high,law_firm_ad
1005012103873335297,CASE_0514,CASE_0514,archive,ABBV,class_period,a62ea46c2956e39f,0,tangential,neutral,0,neutral,none,stock_analysis
1005012387630538754,CASE_0435,CASE_0435,archive,DB,post_disclosure,7e0e795c2733abf4,0,relevant,negative,-1,neutral,medium,law_firm_ad
1005022861533306881,CASE_0593,CASE_0593,archive,MAR,class_period,a62ea46c2956e39f,0,tangential,neutral,0,neutral,none,stock_analysis
1005028428020580352,CASE_0508,CASE_0508,archive,MCHP,class_period,6b46ba2e6723caec,0,tangential,neutral,0,neutral,none,stock_analysis
1005032396872396801,CASE_0559,CASE_0559,archive,NKTR,class_period;event,a62ea46c2956e39f,0,tangential,neutral,0,neutral,none,stock_analysis
1005041514861514752,CASE_0558,CASE_0558,archive,ALGN,baseline,c0d4598d13f1e2e2,0,tangential,neutral,0,neutral,none,stock_analysis
1005043817094017024,CASE_0592,CASE_0592,archive,BA,class_period,502a444505f5d8d4,0,tangential,neutral,0,neutral,none,stock_analysis
1005046640284258304,CASE_0470,CASE_0470,archive,HMNY,class_period,9f7485a077db00ef,0,relevant,neutral,0,neutral,none,news_reporting
1005050845292122113,CASE_0467,CASE_0467,archive,ACAD,class_period,19b738aa1b5d6600,0,spam,neutral,0,neutral,none,spam_bot
1005053026481115136,CASE_0530,CASE_0530,archive,COST,class_period,c0d4598d13f1e2e2,0,tangential,neutral,0,neutral,none,stock_analysis
1005075957437403137,CASE_0508,CASE_0508,archive,MCHP,class_period,1e638893c5df3961,0,relevant,positive,1,confidence,none,stock_analysis
1005079919225950208,CASE_0594,CASE_0594,archive,CMCM,class_period,502a444505f5d8d4,0,tangential,neutral,0,neutral,none,stock_analysis
1005083019189813248,CASE_0470,CASE_0470,archive,HMNY,class_period,f33b47f814085074,0,relevant,negative,-1,anger,medium,fraud_allegation
1005085924731117568,CASE_0592,CASE_0592,archive,BA,class_period,a62ea46c2956e39f,0,tangential,neutral,0,neutral,none,stock_analysis
1005089351364202496,CASE_0435,CASE_0435,archive,DB,post_disclosure,2731abbc7645ff43,0,relevant,negative,-1,neutral,medium,law_firm_ad
1005091031703015424,CASE_0434,CASE_0434,archive,ANW,event,2731abbc7645ff43,0,relevant,negative,-1,fear,high,law_firm_ad
1005097788517093377,CASE_0505,CASE_0505,archive,PM,post_disclosure,2910317054e14f1b,0,tangential,neutral,0,neutral,none,stock_analysis
1005098136623181824,CASE_0435,CASE_0435,archive,DB,post_disclosure,32bd266d876500c4,0,relevant,negative,-1,neutral,medium,law_firm_ad
1005099528385646593,CASE_0495,CASE_0495,archive,JPM,class_period,6b46ba2e6723caec,0,tangential,neutral,0,neutral,none,stock_analysis
1005110096718950400,CASE_0593,CASE_0593,archive,MAR,class_period,223b7e2bb92cddc2,0,tangential,neutral,0,neutral,none,stock_analysis
1005115135210459136,CASE_0434,CASE_0434,archive,ANW,event,b81c43a32a7d0221,0,relevant,negative,-1,fear,high,law_firm_ad
1005120784610627584,CASE_0435,CASE_0435,archive,DB,post_disclosure,32bd266d876500c4,0,relevant,negative,-1,neutral,medium,law_firm_ad
1005126187545395200,CASE_0495,CASE_0495,archive,JPM,class_period,a62ea46c2956e39f,0,tangential,neutral,0,neutral,none,stock_analysis
1005132378522648576,CASE_0536,CASE_0536,archive,GOOGL,class_period,f93316ecfb27af0d,0,relevant,negative,-1,concern,low,news_reporting
1005135756455763968,CASE_0524,CASE_0524,archive,CPB,post_disclosure,223b7e2bb92cddc2,0,tangential,neutral,0,neutral,none,stock_analysis
1005138843941654528,CASE_0593,CASE_0593,archive,MAR,class_period,a018e4b02ec3787a,0,relevant,negative,-1,concern,low,stock_analysis
1005139223974989824,CASE_0593,CASE_0593,archive,MAR,class_period,d5639d44e2dbcbb5,0,relevant,negative,-1,concern,low,stock_analysis
1005139226453831680,CASE_0593,CASE_0593,archive,MAR,class_period,b231fd073ae3bfc0,0,relevant,negative,-1,concern,low,stock_analysis
1005142188219682818,CASE_0508,CASE_0508,archive,MCHP,class_period,7d36b88238b0cf4b,0,relevant,positive,1,confidence,none,stock_analysis
1005143510864015365,CASE_0508,CASE_0508,archive,MCHP,class_period,34622e2fdec64a4c,0,relevant,positive,1,confidence,none,stock_analysis
1005143684671827969,CASE_0530,CASE_0530,archive,COST,class_period,2910317054e14f1b,0,tangential,neutral,0,neutral,none,stock_analysis
1005146100628672512,CASE_0514,CASE_0514,archive,ABBV,class_period,2910317054e14f1b,0,tangential,neutral,0,neutral,none,stock_analysis
1005149316963586048,CASE_0495,CASE_0495,archive,JPM,class_period,223b7e2bb92cddc2,0,tangential,neutral,0,neutral,none,stock_analysis
1005149514003513344,CASE_0525,CASE_0525,archive,CHGG,baseline,a62ea46c2956e39f,0,tangential,neutral,0,neutral,none,stock_analysis
1005159853483053057,CASE_0495,CASE_0495,archive,JPM,class_period,2910317054e14f1b,0,tangential,neutral,0,neutral,none,stock_analysis
1005160144156659712,CASE_0434,CASE_0434,archive,ANW,event,87db665b3be9be3a,0,relevant,negative,-1,fear,high,law_firm_ad
1005160172560568321,CASE_0434,CASE_0434,archive,ANW,event,0799458c9158e8b1,0,relevant,negative,-1,fear,high,law_firm_ad
1005160593979068416,CASE_0434,CASE_0434,archive,ANW,event,87db665b3be9be3a,0,relevant,negative,-1,fear,high,law_firm_ad
1005160620390576130,CASE_0434,CASE_0434,archive,ANW,event,0799458c9158e8b1,0,relevant,negative,-1,fear,high,law_firm_ad
1005166747337576448,CASE_0495,CASE_0495,archive,JPM,class_period,c0d4598d13f1e2e2,0,tangential,neutral,0,neutral,none,stock_analysis
1005169636147593217,CASE_0434,CASE_0434,archive,ANW,event,ee98ec25c8636082,0,relevant,negative,-1,fear,high,law_firm_ad
1005178177742925824,CASE_0580,CASE_0580,archive,PSMT,class_period,6b46ba2e6723caec,0,tangential,neutral,0,neutral,none,spam_bot
1005183555910164481,CASE_0456,CASE_0456,archive,GLCNF,class_period,ee0a9c1d9ad35489,0,relevant,negative,-1,concern,medium,lawsuit_legal
1005190339328724992,CASE_0387,CASE_0387,archive,ESPR,post_disclosure,87db665b3be9be3a,0,relevant,negative,-1,neutral,medium,law_firm_ad
1005190364062474240,CASE_0387,CASE_0387,archive,ESPR,post_disclosure,0799458c9158e8b1,0,relevant,negative,-1,neutral,medium,law_firm_ad
1005198226943873025,CASE_0434,CASE_0434,archive,ANW,event,4a94130264788a96,0,relevant,negative,-1,fear,high,law_firm_ad
1005198544066707456,CASE_0434,CASE_0434,archive,ANW,event,2d3163ecc4f76488,0,relevant,negative,-1,fear,high,law_firm_ad
1005198615495749633,CASE_0434,CASE_0434,archive,ANW,event,2ab7c25ac3364788,0,relevant,negative,-1,fear,high,law_firm_ad
1005245839629901824,CASE_0487,CASE_0487,archive,CVSI,class_period,2d01307876db2f03,0,spam,neutral,0,neutral,none,spam_bot
1005270819939815424,CASE_0435,CASE_0435,archive,DB,post_disclosure,abbcf8cd36d9bf61,0,relevant,negative,-1,neutral,medium,law_firm_ad
1005270944934289408,CASE_0434,CASE_0434,archive,ANW,event,abbcf8cd36d9bf61,0,relevant,negative,-1,fear,high,law_firm_ad
1005270980002889728,CASE_0435,CASE_0435,archive,DB,post_disclosure,abbcf8cd36d9bf61,0,relevant,negative,-1,neutral,medium,law_firm_ad
1005271018020061184,CASE_0435,CASE_0435,archive,DB,post_disclosure,abbcf8cd36d9bf61,0,relevant,negative,-1,neutral,medium,law_firm_ad
1005271036978331649,CASE_0435,CASE_0435,archive,DB,post_disclosure,abbcf8cd36d9bf61,0,relevant,negative,-1,neutral,medium,law_firm_ad
1005271097313333248,CASE_0394,CASE_0394,archive,KLIC,post_disclosure,abbcf8cd36d9bf61,0,relevant,neutral,0,neutral,medium,law_firm_ad
1005273094901174273,CASE_0535,CASE_0535,archive,SFIX,class_period,d5639d44e2dbcbb5,0,relevant,neutral,0,neutral,none,stock_analysis
1005273100194320384,CASE_0535,CASE_0535,archive,SFIX,class_period,b231fd073ae3bfc0,0,relevant,neutral,0,neutral,none,stock_analysis
1005333181321498624,CASE_0562,CASE_0562,archive,SYF,class_period,4febd5d3d19f9708,0,tangential,neutral,0,neutral,none,general_discussion
1005343791639908352,CASE_0434,CASE_0434,archive,ANW,event,87db665b3be9be3a,0,relevant,negative,-1,fear,high,law_firm_ad
1005343814578589696,CASE_0434,CASE_0434,archive,ANW,event,0799458c9158e8b1,0,relevant,negative,-1,fear,high,law_firm_ad
1005343836091101184,CASE_0394,CASE_0394,archive,KLIC,post_disclosure,87db665b3be9be3a,0,relevant,neutral,0,neutral,medium,law_firm_ad
1005343857125548032,CASE_0394,CASE_0394,archive,KLIC,post_disclosure,0799458c9158e8b1,0,relevant,neutral,0,neutral,medium,law_firm_ad
1005344298974547968,CASE_0535,CASE_0535,archive,SFIX,class_period,dd094b11b87db630,0,relevant,neutral,0,neutral,none,stock_analysis
1005345595349979136,CASE_0434,CASE_0434,archive,ANW,event,87db665b3be9be3a,0,relevant,negative,-1,fear,high,law_firm_ad
1005345620230623232,CASE_0434,CASE_0434,archive,ANW,event,0799458c9158e8b1,0,relevant,negative,-1,fear,high,law_firm_ad
1005345621577011201,CASE_0435,CASE_0435,archive,DB,post_disclosure,87db665b3be9be3a,0,relevant,negative,-1,neutral,medium,law_firm_ad
1005345650144399360,CASE_0435,CASE_0435,archive,DB,post_disclosure,0799458c9158e8b1,0,relevant,negative,-1,neutral,medium,law_firm_ad
1005378009774292993,CASE_0387,CASE_0387,archive,ESPR,post_disclosure,7d36b88238b0cf4b,0,tangential,neutral,0,neutral,none,stock_analysis
1005406862425165824,CASE_0592,CASE_0592,archive,BA,class_period,1ade08d8c2d94849,0,tangential,neutral,0,neutral,none,stock_analysis
1005436365704577024,CASE_0438,CASE_0438,archive,ORA,post_disclosure,32bd266d876500c4,0,relevant,neutral,0,neutral,medium,law_firm_ad
1005442142809001984,CASE_0394,CASE_0394,archive,KLIC,post_disclosure,4470201de88b7501,0,spam,neutral,0,neutral,none,law_firm_ad
1005451980540502019,CASE_0438,CASE_0438,archive,ORA,post_disclosure,abbcf8cd36d9bf61,0,relevant,neutral,0,neutral,medium,law_firm_ad
1005458806040645632,CASE_0434,CASE_0434,archive,ANW,event,c0313aad99561dce,0,relevant,negative,-1,fear,high,law_firm_ad
1005495067916886017,CASE_0438,CASE_0438,archive,ORA,post_disclosure,32ddc2de93620751,0,relevant,neutral,0,neutral,medium,law_firm_ad
1005510019725524993,CASE_0535,CASE_0535,archive,SFIX,class_period,56407026278b0d43,0,relevant,neutral,0,neutral,none,stock_analysis
1005510544164642817,CASE_0535,CASE_0535,archive,SFIX,class_period,dd094b11b87db630,0,relevant,neutral,0,neutral,none,stock_analysis
1005658889923301376,CASE_0387,CASE_0387,archive,ESPR,post_disclosure,87db665b3be9be3a,0,relevant,negative,-1,neutral,medium,law_firm_ad
1005658918109024256,CASE_0387,CASE_0387,archive,ESPR,post_disclosure,0799458c9158e8b1,0,relevant,negative,-1,neutral,medium,law_firm_ad
1005659666708344833,CASE_0387,CASE_0387,archive,ESPR,post_disclosure,87db665b3be9be3a,0,relevant,negative,-1,neutral,medium,law_firm_ad
1005659690334867456,CASE_0387,CASE_0387,archive,ESPR,post_disclosure,0799458c9158e8b1,0,relevant,negative,-1,neutral,medium,law_firm_ad
1005738338668642310,CASE_0592,CASE_0592,archive,BA,class_period,c0d4598d13f1e2e2,0,tangential,neutral,0,neutral,none,stock_analysis
1005740878667935749,CASE_0387,CASE_0387,archive,ESPR,post_disclosure,dd094b11b87db630,0,tangential,neutral,0,neutral,none,stock_analysis
1005753183875031040,CASE_0495,CASE_0495;CASE_0524,archive,JPM,class_period;post_disclosure,223b7e2bb92cddc2,0,tangential,neutral,0,neutral,none,stock_analysis
1005756985680285696,CASE_0495,CASE_0495,archive,JPM,class_period,2910317054e14f1b,0,tangential,neutral,0,neutral,none,stock_analysis
1005775441217622016,CASE_0514,CASE_0514,archive,ABBV,class_period,a62ea46c2956e39f,0,tangential,neutral,0,neutral,none,stock_analysis
1005776280170713088,CASE_0495,CASE_0495,archive,JPM,class_period,6b46ba2e6723caec,0,tangential,neutral,0,neutral,none,stock_analysis
1005778795536711681,CASE_0530,CASE_0530,archive,COST,class_period,502a444505f5d8d4,0,tangential,neutral,0,neutral,none,stock_analysis
1005795475365224449,CASE_0495,CASE_0495,archive,JPM,class_period,2910317054e14f1b,0,tangential,neutral,0,neutral,none,stock_analysis
1005797437859139585,CASE_0394,CASE_0394,archive,KLIC,post_disclosure,87db665b3be9be3a,0,spam,neutral,0,neutral,none,law_firm_ad
1005797459673714688,CASE_0394,CASE_0394,archive,KLIC,post_disclosure,0799458c9158e8b1,0,spam,neutral,0,neutral,none,law_firm_ad
1005798536947077126,CASE_0534,CASE_0534,archive,HTHT,class_period,223b7e2bb92cddc2,0,tangential,neutral,0,neutral,none,stock_analysis
1005799312008327168,CASE_0592,CASE_0592,archive,BA,class_period,c0d4598d13f1e2e2,0,tangential,neutral,0,neutral,none,stock_analysis
1005805636733558785,CASE_0394,CASE_0394,archive,KLIC,post_disclosure,87db665b3be9be3a,0,spam,neutral,0,neutral,none,law_firm_ad
1005805663317094400,CASE_0394,CASE_0394,archive,KLIC,post_disclosure,0799458c9158e8b1,0,spam,neutral,0,neutral,none,law_firm_ad
1005806329179639809,CASE_0495,CASE_0495,archive,JPM,class_period,2910317054e14f1b,0,tangential,neutral,0,neutral,none,stock_analysis
1005813709778939908,CASE_0530,CASE_0530,archive,COST,class_period,6b46ba2e6723caec,0,tangential,neutral,0,neutral,none,stock_analysis
1005828031062175745,CASE_0495,CASE_0495,archive,JPM,class_period,223b7e2bb92cddc2,0,tangential,neutral,0,neutral,none,stock_analysis
1005835042143309825,CASE_0495,CASE_0495,archive,JPM,class_period,6b46ba2e6723caec,0,tangential,neutral,0,neutral,none,stock_analysis
1005839530035961856,CASE_0439,CASE_0439,archive,PCG,post_disclosure,223b7e2bb92cddc2,0,tangential,neutral,0,neutral,none,stock_analysis
1005860701569724418,CASE_0530,CASE_0530,archive,COST,class_period,2910317054e14f1b,0,tangential,neutral,0,neutral,none,stock_analysis
1005862664076251136,CASE_0470,CASE_0470,archive,HMNY,class_period,f33b47f814085074,0,relevant,negative,-1,outrage,medium,news_reporting
1005874316016340992,CASE_0495,CASE_0495,archive,JPM,class_period,a62ea46c2956e39f,0,tangential,neutral,0,neutral,none,stock_analysis
1005877970769207297,CASE_0514,CASE_0514,archive,ABBV,class_period,2910317054e14f1b,0,tangential,neutral,0,neutral,none,stock_analysis
1005879682536009729,CASE_0592,CASE_0592,archive,BA,class_period,502a444505f5d8d4,0,tangential,neutral,0,neutral,none,stock_analysis
1005881896717471745,CASE_0592,CASE_0592,archive,BA,class_period,c0d4598d13f1e2e2,0,tangential,neutral,0,neutral,none,stock_analysis
1005882934933577729,CASE_0473,CASE_0473,archive,SBGI,class_period,a62ea46c2956e39f,0,relevant,neutral,0,neutral,none,stock_analysis
1005883318926217216,CASE_0592,CASE_0592,archive,BA,class_period,223b7e2bb92cddc2,0,tangential,neutral,0,neutral,none,stock_analysis
1005895383447490565,CASE_0473,CASE_0473,archive,SBGI,class_period,c0d4598d13f1e2e2,0,relevant,neutral,0,neutral,none,stock_analysis
1005902801422217217,CASE_0587,CASE_0587,archive,CGIP,post_disclosure,56166ab5da0ecdbb,0,spam,neutral,0,neutral,none,spam_bot
1005909801321336840,CASE_0505,CASE_0505,archive,PM,post_disclosure,c0d4598d13f1e2e2,0,tangential,neutral,0,neutral,none,stock_analysis
1005954630629625857,CASE_0470,CASE_0470,archive,HMNY,class_period,345f4c0a74e831fa,0,relevant,negative,-1,anger,medium,fraud_allegation
1005986985129934854,CASE_0470,CASE_0470,archive,HMNY,class_period,9730a478fcfa2143,0,tangential,neutral,0,neutral,none,stock_analysis
1005998643671859201,CASE_0470,CASE_0470,archive,HMNY,class_period,074923755f3c73b6,0,tangential,neutral,0,neutral,none,stock_analysis
1006101839933247488,CASE_0593,CASE_0593,archive,MAR,class_period,a62ea46c2956e39f,0,tangential,neutral,0,neutral,none,stock_analysis
1006104164252954624,CASE_0592,CASE_0592,archive,BA,class_period,2910317054e14f1b,0,tangential,neutral,0,neutral,none,stock_analysis
1006107042787090432,CASE_0592,CASE_0592,archive,BA,class_period,2910317054e14f1b,0,tangential,neutral,0,neutral,none,stock_analysis
1006111369417166848,CASE_0593,CASE_0593,archive,MAR,class_period,ac8fb3bf0e6bc54e,0,relevant,negative,-1,concern,low,stock_analysis
1006117341250367489,CASE_0558,CASE_0558,archive,ALGN,baseline,a62ea46c2956e39f,0,tangential,neutral,0,neutral,none,stock_analysis
1006121444277936128,CASE_0593,CASE_0593,archive,MAR,class_period,1e638893c5df3961,0,relevant,negative,-1,concern,low,stock_analysis
1006123350123479041,CASE_0592,CASE_0592,archive,BA,class_period,2910317054e14f1b,0,tangential,neutral,0,neutral,none,stock_analysis
1006136484917907456,CASE_0514,CASE_0514,archive,ABBV,class_period,502a444505f5d8d4,0,tangential,neutral,0,neutral,none,stock_analysis
1006137898884792320,CASE_0495,CASE_0495,archive,JPM,class_period,502a444505f5d8d4,0,tangential,neutral,0,neutral,none,stock_analysis
1006141111457460226,CASE_0514,CASE_0514,archive,ABBV,class_period,2910317054e14f1b,0,tangential,neutral,0,neutral,none,stock_analysis
1006143837918695424,CASE_0508,CASE_0508,archive,MCHP,class_period,223b7e2bb92cddc2,0,tangential,neutral,0,neutral,none,stock_analysis
1006145919711137792,CASE_0576,CASE_0576,archive,AAOI,baseline,fb6526c87c535509,0,relevant,negative,-1,neutral,low,stock_analysis
1006153520268144640,CASE_0439,CASE_0439,archive,PCG,post_disclosure,a62ea46c2956e39f,0,tangential,neutral,0,neutral,none,stock_analysis
1006154036289179648,CASE_0514,CASE_0514,archive,ABBV,class_period,a62ea46c2956e39f,0,tangential,neutral,0,neutral,none,stock_analysis
1006154534702415873,CASE_0514,CASE_0514,archive,ABBV,class_period,1ade08d8c2d94849,0,tangential,neutral,0,neutral,none,stock_analysis
1006156194338271232,CASE_0505,CASE_0505,archive,PM,post_disclosure,223b7e2bb92cddc2,0,tangential,neutral,0,neutral,none,stock_analysis
1006163519958634496,CASE_0576,CASE_0576,archive,AAOI,baseline,1e638893c5df3961,0,relevant,neutral,0,neutral,none,stock_analysis
1006163799341240322,CASE_0576,CASE_0576,archive,AAOI,baseline,210153e29ecdb230,0,relevant,neutral,0,neutral,none,stock_analysis
1006164541934325762,CASE_0576,CASE_0576,archive,AAOI,baseline,ac8fb3bf0e6bc54e,0,relevant,neutral,0,neutral,none,stock_analysis
1006164876090380288,CASE_0576,CASE_0576,archive,AAOI,baseline,3f4007a35a7f840c,0,relevant,negative,-1,neutral,low,stock_analysis
1006171210806431745,CASE_0394,CASE_0394,archive,KLIC,post_disclosure,2d3163ecc4f76488,0,spam,neutral,0,neutral,none,law_firm_ad
1006171242754400256,CASE_0394,CASE_0394,archive,KLIC,post_disclosure,4a94130264788a96,0,spam,neutral,0,neutral,none,law_firm_ad
1006174239169306625,CASE_0576,CASE_0576,archive,AAOI,baseline,b38ec7843c5cbfdf,0,relevant,neutral,0,neutral,none,stock_analysis
1006174287965900800,CASE_0435,CASE_0435,archive,DB,post_disclosure,4a94130264788a96,0,relevant,negative,-1,neutral,medium,law_firm_ad
1006174344538619912,CASE_0536,CASE_0536,archive,GOOGL,class_period,ec548b514840df92,0,relevant,negative,-1,concern,low,news_reporting
1006175276563419138,CASE_0435,CASE_0435,archive,DB,post_disclosure,2d3163ecc4f76488,0,relevant,negative,-1,neutral,medium,law_firm_ad
1006175662972039168,CASE_0394,CASE_0394,archive,KLIC,post_disclosure,3aa2caf34baeb031,0,spam,neutral,0,neutral,none,law_firm_ad
1006176836198363136,CASE_0387,CASE_0387,archive,ESPR,post_disclosure,abbcf8cd36d9bf61,0,relevant,negative,-1,neutral,medium,law_firm_ad
1006176938589749249,CASE_0394,CASE_0394,archive,KLIC,post_disclosure,abbcf8cd36d9bf61,0,spam,neutral,0,neutral,none,law_firm_ad
1006176950237327360,CASE_0435,CASE_0435,archive,DB,post_disclosure,abbcf8cd36d9bf61,0,relevant,negative,-1,neutral,medium,law_firm_ad
1006177112649273345,CASE_0394,CASE_0394,archive,KLIC,post_disclosure,2ab7c25ac3364788,0,spam,neutral,0,neutral,none,law_firm_ad
1006195098013569027,CASE_0592,CASE_0592,archive,BA,class_period,a62ea46c2956e39f,0,tangential,neutral,0,neutral,none,stock_analysis
1006195812634972162,CASE_0592,CASE_0592,archive,BA,class_period,1ade08d8c2d94849,0,tangential,neutral,0,neutral,none,stock_analysis
1006195945296547842,CASE_0394,CASE_0394,archive,KLIC,post_disclosure,6b46ba2e6723caec,0,tangential,neutral,0,neutral,none,general_discussion
1006203380975456258,CASE_0470,CASE_0470,archive,HMNY,class_period,284c3197f9653167,0,relevant,negative,-2,outrage,high,fraud_allegation
1006207151327543296,CASE_0576,CASE_0576,archive,AAOI,baseline,d5639d44e2dbcbb5,0,relevant,neutral,0,neutral,none,stock_analysis
1006207153865097216,CASE_0576,CASE_0576,archive,AAOI,baseline,b231fd073ae3bfc0,0,relevant,neutral,0,neutral,none,stock_analysis
1006216682531180546,CASE_0387,CASE_0387,archive,ESPR,post_disclosure,6b46ba2e6723caec,0,tangential,neutral,0,neutral,none,stock_analysis
1006223479895707655,CASE_0592,CASE_0592,archive,BA,class_period,502a444505f5d8d4,0,tangential,neutral,0,neutral,none,stock_analysis
1006237172456882176,CASE_0576,CASE_0576,archive,AAOI,baseline,1ade08d8c2d94849,0,relevant,neutral,0,neutral,none,stock_analysis
1006237631875829760,CASE_0495,CASE_0495,archive,JPM,class_period,6b46ba2e6723caec,0,tangential,neutral,0,neutral,none,stock_analysis
1006238594011418631,CASE_0562,CASE_0562,archive,SYF,class_period,6b46ba2e6723caec,0,tangential,neutral,0,neutral,none,stock_analysis
1006240916141740034,CASE_0435,CASE_0435,archive,DB,post_disclosure,2d3163ecc4f76488,0,relevant,negative,-1,neutral,medium,law_firm_ad
1006251546391339009,CASE_0387,CASE_0387,archive,ESPR,post_disclosure,4a94130264788a96,0,relevant,negative,-1,neutral,medium,law_firm_ad
1006251996452655104,CASE_0387,CASE_0387,archive,ESPR,post_disclosure,2d3163ecc4f76488,0,relevant,negative,-1,neutral,medium,law_firm_ad
1006253023558070272,CASE_0495,CASE_0495,archive,JPM,class_period,502a444505f5d8d4,0,tangential,neutral,0,neutral,none,stock_analysis
1006253668314820608,CASE_0495,CASE_0495,archive,JPM,class_period,19b738aa1b5d6600,0,spam,neutral,0,neutral,none,spam_bot
1006254172990304259,CASE_0505,CASE_0505,archive,PM,post_disclosure,c0d4598d13f1e2e2,0,tangential,neutral,0,neutral,none,stock_analysis
1006269432358981632,CASE_0387,CASE_0387,archive,ESPR,post_disclosure,1e638893c5df3961,0,tangential,neutral,0,neutral,none,stock_analysis
1006269955350941696,CASE_0387,CASE_0387,archive,ESPR,post_disclosure,d5639d44e2dbcbb5,0,tangential,neutral,0,neutral,none,stock_analysis
1006269957783654402,CASE_0387,CASE_0387,archive,ESPR,post_disclosure,b231fd073ae3bfc0,0,tangential,neutral,0,neutral,none,stock_analysis
1006271814518099968,CASE_0495,CASE_0495,archive,JPM,class_period,2910317054e14f1b,0,tangential,neutral,0,neutral,none,stock_analysis
1006275905763856384,CASE_0495,CASE_0495,archive,JPM,class_period,2910317054e14f1b,0,tangential,neutral,0,neutral,none,stock_analysis
1006281270668775426,CASE_0394,CASE_0394,archive,KLIC,post_disclosure,3aa2caf34baeb031,0,spam,neutral,0,neutral,none,law_firm_ad
1006281407629484034,CASE_0435,CASE_0435,archive,DB,post_disclosure,32bd266d876500c4,0,relevant,negative,-1,neutral,medium,law_firm_ad
1006290302355886086,CASE_0438,CASE_0438,archive,ORA,post_disclosure,b81c43a32a7d0221,0,relevant,neutral,0,neutral,medium,law_firm_ad
1006293614366941184,CASE_0439,CASE_0439,archive,PCG,post_disclosure,34bca614c5300eb4,0,relevant,negative,-1,fear,medium,law_firm_ad
1006293684227330050,CASE_0439,CASE_0439,archive,PCG,post_disclosure,f33803d0c0f8797e,0,relevant,negative,-1,fear,medium,law_firm_ad
