message_id,case_ref,cohort,gold_relevance,gold_polarity,pred_llm_polarity,pred_llm_relevance,pred_llm_intensity,pred_finbert_polarity,pred_finbert_score,pred_lm_polarity,pred_lm_score,pred_roberta_polarity,pred_roberta_score,pred_vader_polarity,pred_vader_score,stratum,sampling_weight
166481292530171905,CASE_0547,archive,tangential,neutral,neutral,tangential,0.0,neutral,-0.02922442927956581,neutral,0.0,neutral,0.05629486218094826,neutral,0.0,tangential|neutral|archive,166.66666666666666
1678166569887621121,CASE_0001,2024,relevant,neutral,negative,relevant,-1.0,neutral,0.04318739101290703,neutral,0.0,positive,0.5047876983880997,neutral,0.0258,relevant|negative|2024,168.07894736842104
1682525171326889984,CASE_0126,2024,relevant,positive,positive,relevant,1.0,neutral,-0.2523375675082207,negative,-0.18181818181818182,negative,-0.5532914064824581,neutral,0.0,relevant|positive|2024,165.85714285714286
1699850733368275130,CASE_0223,2025,relevant,negative,negative,relevant,-1.0,neutral,-0.4098961893469095,neutral,0.0,neutral,0.006873304024338722,positive,0.296,relevant|negative|2025,167.04545454545453
1708234164364095780,CASE_0126,2024,relevant,negative,negative,relevant,-1.0,neutral,-0.20344920083880424,neutral,0.0,neutral,-0.12715945951640606,negative,-0.3182,relevant|negative|2024,168.07894736842104
1721918772259512518,CASE_0014,2024,tangential,negative,negative,tangential,-1.0,neutral,0.03805817663669586,negative,-0.02702702702702703,negative,-0.5254964493215084,positive,0.2323,tangential|negative|2024,155.33333333333334
1722988966394130525,CASE_0254,2025,relevant,negative,negative,relevant,-1.0,negative,-0.8157231770455837,neutral,0.0,neutral,0.04951081797480583,neutral,0.0,relevant|negative|2025,167.04545454545453
1736066153686970799,CASE_0009,2024,relevant,negative,negative,relevant,-2.0,neutral,-0.1849512830376625,negative,-0.05357142857142857,negative,-0.46908388659358025,negative,-0.8519,relevant|negative|2024,168.07894736842104
1740557502482362729,CASE_0126,2024,relevant,negative,negative,relevant,-2.0,neutral,-0.32247581519186497,negative,-0.09090909090909091,negative,-0.5814635511487722,negative,-0.9314,relevant|negative|2024,168.07894736842104
1743687936166486365,CASE_0126,2024,relevant,positive,positive,relevant,1.0,neutral,-0.07037348672747612,neutral,0.0,neutral,0.08057866990566254,positive,0.9153,relevant|positive|2024,165.85714285714286
1744460048858775902,CASE_0009,2024,relevant,negative,negative,relevant,-1.0,neutral,-0.2959851659834385,neutral,0.0,negative,-0.5381560903042555,positive,0.3612,relevant|negative|2024,168.07894736842104
1747729364781858965,CASE_0040,2024,relevant,negative,negative,relevant,-1.0,negative,-0.34268760681152344,neutral,0.0,neutral,0.2784753842279315,positive,0.6597,relevant|negative|2024,168.07894736842104
1747782191248196048,CASE_0009,2024,relevant,negative,negative,relevant,-2.0,negative,-0.8658045325428247,negative,-0.13636363636363635,negative,-0.872788330540061,negative,-0.8946,relevant|negative|2024,168.07894736842104
1751954103570215041,CASE_0009,2024,relevant,negative,negative,relevant,-2.0,neutral,-0.38255302980542183,negative,-0.038461538461538464,negative,-0.7488423902541399,negative,-0.4215,relevant|negative|2024,168.07894736842104
1752708070713790741,CASE_0009,2024,relevant,negative,negative,relevant,-2.0,neutral,0.03502023033797741,neutral,0.0,neutral,-0.3461926467716694,negative,-0.0516,relevant|negative|2024,168.07894736842104
1753008310356181297,CASE_0009,2024,relevant,negative,negative,relevant,-1.0,neutral,-0.2672983445227146,negative,-0.04878048780487805,neutral,-0.25880021788179874,positive,0.2794,relevant|negative|2024,168.07894736842104
1753791248509309413,CASE_0136,2024,relevant,negative,negative,relevant,-2.0,negative,-0.6100547965615988,negative,-0.023809523809523808,negative,-0.8994059078395367,negative,-0.3612,relevant|negative|2024,168.07894736842104
1757446773545582889,CASE_0009,2024,relevant,negative,negative,relevant,-2.0,neutral,-0.03008192777633667,positive,0.029411764705882353,neutral,-0.2881377786397934,positive,0.5994,relevant|negative|2024,168.07894736842104
1758114523557339292,CASE_0013,2024,relevant,neutral,neutral,relevant,0.0,neutral,-0.014560438692569733,neutral,0.0,neutral,0.004023157060146332,positive,0.8256,relevant|neutral|2024,162.94117647058823
1761039453404230090,CASE_0009,2024,relevant,neutral,neutral,relevant,0.0,negative,-0.6982303932309151,negative,-0.03571428571428571,negative,-0.7799855917692184,negative,-0.4606,relevant|neutral|2024,162.94117647058823
1766250907128545475,CASE_0242,2025,relevant,neutral,neutral,relevant,0.0,positive,0.5022985907271504,neutral,0.0,neutral,0.19871848449110985,neutral,0.0,relevant|neutral|2025,172.0
1767646653794943307,CASE_0020,2024,relevant,neutral,neutral,relevant,0.0,positive,0.8506479673087597,positive,0.0625,neutral,0.2122133979573846,positive,0.8074,relevant|neutral|2024,162.94117647058823
1770196041813614881,CASE_0043,2024,relevant,positive,positive,relevant,1.0,neutral,-0.014239136129617691,positive,0.02631578947368421,neutral,-0.03140302002429962,positive,0.6124,relevant|positive|2024,165.85714285714286
1770503082658660645,CASE_0020,2024,relevant,negative,negative,relevant,-2.0,negative,-0.5230968724936247,negative,-0.05263157894736842,negative,-0.7800946338102221,negative,-0.296,relevant|negative|2024,168.07894736842104
1772647684651774108,CASE_0126,2024,relevant,neutral,neutral,relevant,0.0,neutral,-0.019815267994999886,negative,-0.029411764705882353,neutral,0.10183111298829317,positive,0.4767,relevant|neutral|2024,162.94117647058823
1775867953206194321,CASE_0009,2024,relevant,neutral,neutral,relevant,0.0,negative,-0.8338603936135769,negative,-0.1,neutral,-0.030025195330381393,negative,-0.6124,relevant|neutral|2024,162.94117647058823
1777827021046812678,CASE_0043,2024,relevant,positive,positive,relevant,1.0,neutral,0.0006335880607366562,neutral,0.0,neutral,-0.119858518242836,positive,0.8065,relevant|positive|2024,165.85714285714286
1780771981345927596,CASE_0227,2025,relevant,negative,negative,relevant,-1.0,negative,-0.9189231470227242,negative,-0.043478260869565216,negative,-0.6938055148348212,negative,-0.2263,relevant|negative|2025,167.04545454545453
1785098043228139813,CASE_0034,2024,relevant,neutral,neutral,relevant,0.0,negative,-0.5411157198250294,negative,-0.06451612903225806,neutral,-0.36542033962905407,negative,-0.5423,relevant|neutral|2024,162.94117647058823
1790132299805184283,CASE_0034,2024,spam,negative,negative,spam,-1.0,positive,0.4567585363984108,positive,0.038461538461538464,neutral,0.06571756675839424,positive,0.4404,spam|negative|2024,131.5
1798030025608069325,CASE_0043,2024,relevant,negative,negative,relevant,-2.0,negative,-0.6482986696064472,negative,-0.047619047619047616,negative,-0.7194781731814146,negative,-0.9168,relevant|negative|2024,168.07894736842104
1798035686668534190,CASE_0043,2024,relevant,negative,negative,relevant,-1.0,neutral,-0.08180579915642738,positive,0.02127659574468085,neutral,-0.12681745551526546,positive,0.7184,relevant|negative|2024,168.07894736842104
1798158740447015324,CASE_0043,2024,spam,negative,negative,spam,-1.0,neutral,-0.11806868016719818,negative,-0.030303030303030304,negative,-0.5935139302164316,negative,-0.6808,spam|negative|2024,131.5
1798734453369717172,CASE_0242,2025,relevant,negative,negative,relevant,-1.0,neutral,-0.01307680830359459,neutral,0.0,negative,-0.7948543997481465,negative,-0.8374,relevant|negative|2025,167.04545454545453
1798800094273122602,CASE_0043,2024,relevant,negative,negative,relevant,-1.0,negative,-0.47779023088514805,negative,-0.038461538461538464,neutral,-0.3188613951206207,neutral,0.0,relevant|negative|2024,168.07894736842104
1798855834774233466,CASE_0043,2024,tangential,neutral,neutral,tangential,0.0,neutral,0.06340347230434418,neutral,0.0,neutral,0.15035350155085325,neutral,0.0,tangential|neutral|2024,164.07142857142858
1799221073772151262,CASE_0043,2024,relevant,neutral,neutral,relevant,0.0,neutral,-0.016676731407642365,neutral,0.0,neutral,0.028640881180763245,negative,-0.3182,relevant|neutral|2024,162.94117647058823
1799846211626946961,CASE_0009,2024,tangential,negative,negative,tangential,-1.0,neutral,-0.438575042411685,negative,-0.041666666666666664,negative,-0.7297885045409203,negative,-0.1697,tangential|negative|2024,155.33333333333334
1800103665379995860,CASE_0025,2024,relevant,negative,negative,relevant,-1.0,neutral,-0.31655168905854225,negative,-0.045454545454545456,neutral,-0.37879354506731033,negative,-0.4939,relevant|negative|2024,168.07894736842104
1801614836507537919,CASE_0039,2024,relevant,neutral,neutral,relevant,0.0,neutral,0.27018405869603157,neutral,0.0,neutral,-0.22017534263432026,positive,0.128,relevant|neutral|2024,162.94117647058823
1802322877468836329,CASE_0009,2024,relevant,neutral,neutral,relevant,0.0,neutral,-0.24972794391214848,negative,-0.09090909090909091,negative,-0.7995003210380673,negative,-0.6808,relevant|neutral|2024,162.94117647058823
1803803278637158909,CASE_0025,2024,relevant,positive,positive,relevant,1.0,neutral,0.071128711104393,neutral,0.0,positive,0.523025490809232,neutral,0.0,relevant|positive|2024,165.85714285714286
1807773962115465222,CASE_0020,2024,relevant,negative,negative,relevant,-1.0,neutral,0.016494907438755035,neutral,0.0,negative,-0.8351577306166291,positive,0.8074,relevant|negative|2024,168.07894736842104
1810023301932028124,CASE_0009,2024,relevant,neutral,neutral,relevant,0.0,neutral,-0.14384718984365463,negative,-0.08333333333333333,neutral,-0.37451475113630295,positive,0.4019,relevant|neutral|2024,162.94117647058823
1810138350554325386,CASE_0009,2024,relevant,negative,negative,relevant,-1.0,neutral,-0.0010102204978466034,negative,-0.10256410256410256,neutral,-0.30416029319167137,positive,0.1027,relevant|negative|2024,168.07894736842104
1810615341510164961,CASE_0240,2025,tangential,neutral,neutral,tangential,0.0,neutral,0.010045716539025307,neutral,0.0,neutral,0.019921472296118736,neutral,0.0,tangential|neutral|2025,159.14285714285714
1818976228784664844,CASE_0227,2025,tangential,neutral,neutral,relevant,0.0,neutral,-0.37434788793325424,neutral,0.0,neutral,0.07786914519965649,neutral,-0.0258,relevant|neutral|2025,172.0
1819155196829941975,CASE_0009,2024,tangential,neutral,negative,relevant,-1.0,neutral,0.19222341943532228,negative,-0.038461538461538464,neutral,-0.11761274188756943,positive,0.0516,relevant|negative|2024,168.07894736842104
1823379306669633868,CASE_0020,2024,relevant,negative,negative,relevant,-1.0,neutral,-0.017034607008099556,neutral,0.0,neutral,0.022058110684156418,neutral,0.0,relevant|negative|2024,168.07894736842104
1833910588474548342,CASE_0215,2025,relevant,negative,negative,relevant,-1.0,neutral,-0.05919482931494713,neutral,0.0,neutral,-0.18499460816383362,negative,-0.1431,relevant|negative|2025,167.04545454545453
1838999184403251224,CASE_0020,2024,relevant,positive,positive,relevant,1.0,neutral,0.01847735047340393,neutral,0.0,neutral,0.035111114382743835,negative,-0.6621,relevant|positive|2024,165.85714285714286
1839430671477137826,CASE_0020,2024,relevant,neutral,neutral,relevant,0.0,negative,-0.861655630171299,negative,-0.047619047619047616,negative,-0.5742643000558019,negative,-0.3182,relevant|neutral|2024,162.94117647058823
1840382269489570237,CASE_0020,2024,relevant,neutral,neutral,relevant,0.0,negative,-0.695251451805234,negative,-0.07692307692307693,negative,-0.7757197972387075,positive,0.3365,relevant|neutral|2024,162.94117647058823
1849885371753984401,CASE_0018,2024,relevant,negative,negative,relevant,-1.0,negative,-0.17838850617408752,neutral,0.0,negative,-0.787005583755672,negative,-0.8607,relevant|negative|2024,168.07894736842104
1856423854001832096,CASE_0251,2025,relevant,neutral,neutral,relevant,0.0,neutral,-0.3810534253716469,negative,-0.04,neutral,-0.34639314748346806,positive,0.5423,relevant|neutral|2025,172.0
1856563676251111626,CASE_0251,2025,relevant,neutral,neutral,relevant,0.0,negative,-0.8271703496575356,negative,-0.06976744186046512,neutral,-0.45759239699691534,negative,-0.3818,relevant|neutral|2025,172.0
1860430441154564111,CASE_0242,2025,tangential,positive,positive,tangential,1.0,neutral,0.04961054585874081,neutral,0.0,positive,0.9343129070475698,positive,0.5411,tangential|positive|2025,160.0
1861044218854003175,CASE_0020,2024,relevant,negative,negative,relevant,-2.0,negative,-0.8855106644332409,negative,-0.12195121951219512,negative,-0.83079450763762,negative,-0.8316,relevant|negative|2024,168.07894736842104
1862078651077927348,CASE_0018,2024,relevant,neutral,neutral,relevant,0.0,negative,-0.49508101493120193,negative,-0.1,neutral,-0.04566791281104088,negative,-0.6486,relevant|neutral|2024,162.94117647058823
1863658285099786711,CASE_0020,2024,relevant,negative,negative,relevant,-2.0,negative,-0.7660439405590296,neutral,0.0,neutral,-0.0999830886721611,positive,0.6598,relevant|negative|2024,168.07894736842104
1864819525532713250,CASE_0251,2025,relevant,negative,negative,relevant,-2.0,negative,-0.6131664887070656,negative,-0.1875,negative,-0.5565042868256569,negative,-0.4215,relevant|negative|2025,167.04545454545453
1865249802914587055,CASE_0251,2025,relevant,negative,negative,relevant,-1.0,neutral,-0.15943430177867413,neutral,0.0,negative,-0.9051035661250353,negative,-0.7003,relevant|negative|2025,167.04545454545453
1866315855057056191,CASE_0020,2024,relevant,negative,negative,relevant,-2.0,neutral,-0.4482731409370899,negative,-0.0625,negative,-0.3254176527261734,negative,-0.6239,relevant|negative|2024,168.07894736842104
1867363541843358188,CASE_0251,2025,relevant,negative,negative,relevant,-2.0,neutral,-0.12095127440989017,negative,-0.07407407407407407,negative,-0.5814642738550901,positive,0.3612,relevant|negative|2025,167.04545454545453
1867773290015580203,CASE_0251,2025,relevant,negative,negative,relevant,-1.0,neutral,-0.07659024000167847,negative,-0.08571428571428572,negative,-0.5353682078421116,positive,0.5719,relevant|negative|2025,167.04545454545453
1874587714298736808,CASE_0035,2024,spam,neutral,neutral,spam,0.0,positive,0.6943042445927858,positive,0.06451612903225806,positive,0.5169287198223174,positive,0.8074,spam|neutral|2024,177.375
187831444721242112,CASE_0547,archive,relevant,negative,negative,relevant,-1.0,neutral,-0.42056435346603394,neutral,0.0,neutral,-0.09734373912215233,negative,-0.34,relevant|negative|archive,166.27058823529413
1878456121083486285,CASE_0234,2025,tangential,neutral,neutral,tangential,0.0,neutral,0.07888808473944664,positive,0.04878048780487805,positive,0.6864732224494219,positive,0.7269,tangential|neutral|2025,159.14285714285714
1885806637060927664,CASE_0230,2025,relevant,negative,negative,relevant,-1.0,neutral,0.3825835157185793,positive,0.08,neutral,0.41024703765287995,positive,0.8807,relevant|negative|2025,167.04545454545453
1896889400648433718,CASE_0251,2025,tangential,negative,negative,tangential,-1.0,neutral,-0.3992321603000164,negative,-0.02631578947368421,negative,-0.9348082719370723,negative,-0.2023,tangential|negative|2025,245.0
1898219922255151389,CASE_0231,2025,relevant,negative,negative,relevant,-1.0,positive,0.6075878320261836,positive,0.04,neutral,0.16908228769898415,positive,0.8074,relevant|negative|2025,167.04545454545453
1905824340224131340,CASE_0231,2025,relevant,neutral,negative,relevant,-1.0,neutral,-0.11734730377793312,neutral,0.0,neutral,0.03074106201529503,positive,0.4466,relevant|negative|2025,167.04545454545453
1907361441910325653,CASE_0236,2025,tangential,negative,negative,spam,-2.0,negative,-0.7082520872354507,negative,-0.03225806451612903,negative,-0.8778582429513335,negative,-0.9722,spam|negative|2025,249.0
1908262930183053405,CASE_0240,2025,relevant,negative,negative,relevant,-1.0,negative,-0.9653820507228374,negative,-0.1,negative,-0.7477517975494266,negative,-0.7003,relevant|negative|2025,167.04545454545453
1908337176770756718,CASE_0251,2025,relevant,negative,negative,relevant,-2.0,negative,-0.7883133627474308,negative,-0.02702702702702703,negative,-0.8465338423848152,positive,0.5859,relevant|negative|2025,167.04545454545453
1908426220209049906,CASE_0240,2025,tangential,neutral,neutral,tangential,0.0,negative,-0.48275941237807274,negative,-0.05555555555555555,positive,0.9632390027400106,positive,0.3164,tangential|neutral|2025,159.14285714285714
1913669260993290747,CASE_0218,2025,tangential,neutral,neutral,relevant,0.0,neutral,-0.015295380726456642,neutral,0.0,neutral,-0.107312873005867,neutral,0.0,relevant|neutral|2025,172.0
1923375959639458229,CASE_0251,2025,relevant,negative,negative,relevant,-1.0,neutral,0.030942372977733612,negative,-0.05263157894736842,neutral,-0.03136375546455383,negative,-0.5859,relevant|negative|2025,167.04545454545453
1923453439578718308,CASE_0251,2025,relevant,neutral,neutral,relevant,0.0,neutral,-0.3104994650930166,negative,-0.125,neutral,-0.3716856390237808,negative,-0.25,relevant|neutral|2025,172.0
1923717123828060223,CASE_0251,2025,relevant,neutral,neutral,relevant,0.0,neutral,0.09972977638244629,negative,-0.021739130434782608,neutral,0.02328588254749775,positive,0.0644,relevant|neutral|2025,172.0
1924832419502498087,CASE_0251,2025,relevant,negative,negative,relevant,-1.0,negative,-0.6704357042908669,negative,-0.18181818181818182,negative,-0.4863524828106165,negative,-0.1759,relevant|negative|2025,167.04545454545453
1925246650232262935,CASE_0251,2025,relevant,negative,negative,relevant,-2.0,negative,-0.9319698214530945,negative,-0.1111111111111111,negative,-0.9016532357782125,negative,-0.8363,relevant|negative|2025,167.04545454545453
1929412339788390745,CASE_0251,2025,relevant,negative,neutral,relevant,0.0,neutral,-0.030263500288128853,neutral,0.0,neutral,0.0437405239790678,neutral,0.0,relevant|neutral|2025,172.0
1929568561090986057,CASE_0251,2025,relevant,neutral,neutral,relevant,0.0,neutral,0.1971342619508505,neutral,0.0,neutral,0.19232711102813482,positive,0.5106,relevant|neutral|2025,172.0
1948563950024753301,CASE_0226,2025,relevant,positive,positive,relevant,1.0,neutral,-0.18725150637328625,negative,-0.03773584905660377,negative,-0.9112350456416607,negative,-0.954,relevant|positive|2025,168.25
1952790355558223984,CASE_0236,2025,relevant,positive,positive,relevant,1.0,neutral,-0.0060222335159778595,negative,-0.02857142857142857,neutral,-0.037381066009402275,positive,0.2052,relevant|positive|2025,168.25
1962494024213991807,CASE_0236,2025,spam,neutral,neutral,tangential,0.0,neutral,-0.0014584623277187347,neutral,0.0,neutral,0.11380642745643854,neutral,0.0,tangential|neutral|2025,159.14285714285714
1968019867581420035,CASE_0236,2025,relevant,negative,negative,relevant,-1.0,neutral,-0.24592675641179085,negative,-0.06666666666666667,negative,-0.5468326359987259,negative,-0.5859,relevant|negative|2025,167.04545454545453
1983680559726604335,CASE_0236,2025,relevant,negative,negative,relevant,-2.0,negative,-0.9366382490843534,negative,-0.10714285714285714,negative,-0.7008628807961941,positive,0.0857,relevant|negative|2025,167.04545454545453
1993677613810827419,CASE_0214,2025,spam,neutral,neutral,spam,0.0,neutral,-0.0036518871784210205,neutral,0.0,neutral,0.10497107915580273,positive,0.296,spam|neutral|2025,166.0
1997161624080146900,CASE_0208,2025,relevant,negative,negative,relevant,-1.0,neutral,-0.2927681654691696,negative,-0.037037037037037035,neutral,-0.24655646830797195,positive,0.0772,relevant|negative|2025,167.04545454545453
1998205014477861194,CASE_0209,2025,relevant,neutral,neutral,relevant,0.0,neutral,-0.19038233160972595,neutral,0.0,neutral,-0.328568397089839,positive,0.0772,relevant|neutral|2025,172.0
2003512323991044290,CASE_0213,2025,relevant,negative,negative,relevant,-1.0,negative,-0.9081603260710835,negative,-0.21621621621621623,negative,-0.6927078450098634,negative,-0.5719,relevant|negative|2025,167.04545454545453
259094103361462272,CASE_0809,archive,spam,neutral,neutral,spam,0.0,negative,-0.9607739886268973,negative,-0.08333333333333333,negative,-0.7836775248870254,negative,-0.34,spam|neutral|archive,166.65116279069767
27357445651,CASE_0517,archive,relevant,neutral,neutral,relevant,0.0,neutral,-0.02381972223520279,neutral,0.0,neutral,0.037726571783423424,negative,-0.1027,relevant|neutral|archive,168.6
327894670799695872,CASE_0785,archive,tangential,neutral,neutral,tangential,0.0,neutral,-0.01577143557369709,neutral,0.0,neutral,0.020365124568343163,neutral,0.0,tangential|neutral|archive,166.66666666666666
339418640199843842,CASE_0547,archive,relevant,neutral,negative,relevant,-1.0,neutral,-0.17065373249351978,negative,-0.05263157894736842,neutral,0.019262218847870827,positive,0.0772,relevant|negative|archive,166.27058823529413
377236320701407232,CASE_0603,archive,relevant,neutral,neutral,relevant,0.0,negative,-0.9191382303833961,negative,-0.09090909090909091,neutral,-0.14597977884113789,neutral,0.0,relevant|neutral|archive,168.6
415123860132855808,CASE_0574,archive,relevant,neutral,neutral,relevant,0.0,neutral,-0.045661188662052155,negative,-0.07142857142857142,neutral,-0.3648148886859417,neutral,0.0,relevant|neutral|archive,168.6
418953617119248384,CASE_0794,archive,relevant,neutral,neutral,spam,0.0,negative,-0.87226602435112,negative,-0.16666666666666666,neutral,-0.13842971995472908,negative,-0.6124,spam|neutral|archive,166.65116279069767
420959839763050496,CASE_0568,archive,relevant,neutral,negative,relevant,-1.0,neutral,0.013624176383018494,neutral,0.0,neutral,-0.002176959067583084,neutral,0.0,relevant|negative|archive,166.27058823529413
472474346628579328,CASE_0607,archive,relevant,neutral,positive,spam,0.0,neutral,0.2831903239712119,positive,0.0625,positive,0.6565743768587708,positive,0.4939,spam|positive|archive,94.0
482725163935744000,CASE_0574,archive,relevant,positive,positive,relevant,1.0,neutral,0.13763468991965055,neutral,0.0,neutral,0.3383392859250307,positive,0.4767,relevant|positive|archive,163.75
501534024125280257,CASE_0758,archive,relevant,neutral,negative,relevant,-1.0,negative,-0.8625127924606204,negative,-0.05,negative,-0.6254883855581284,neutral,0.0,relevant|negative|archive,166.27058823529413
509383520595083264,CASE_0514,archive,relevant,negative,negative,relevant,-1.0,negative,-0.9257504940032959,negative,-0.125,neutral,-0.47196311317384243,neutral,0.0,relevant|negative|archive,166.27058823529413
510023220699725825,CASE_0785,archive,relevant,neutral,neutral,relevant,0.0,neutral,-0.20585881546139717,negative,-0.15,neutral,-0.07349553890526295,positive,0.6289,relevant|neutral|archive,168.6
530114084310904832,CASE_0749,archive,tangential,neutral,neutral,tangential,0.0,neutral,0.029103729873895645,neutral,0.0,neutral,0.13118251413106918,neutral,0.0,tangential|neutral|archive,166.66666666666666
531944205304999936,CASE_0749,archive,tangential,positive,positive,relevant,1.0,negative,-0.21575066447257996,positive,0.06666666666666667,neutral,0.22209330089390278,positive,0.296,relevant|positive|archive,163.75
534699914895560704,CASE_0431,archive,spam,neutral,neutral,spam,0.0,neutral,0.0018367357552051544,neutral,0.0,neutral,0.07815379928797483,positive,0.4466,spam|neutral|archive,166.65116279069767
543087928000659456,CASE_0462,archive,spam,neutral,neutral,spam,0.0,neutral,0.07191166467964649,neutral,0.0,neutral,0.16829147096723318,neutral,0.0,spam|neutral|archive,166.65116279069767
554729921860624384,CASE_0502,archive,tangential,neutral,neutral,tangential,0.0,neutral,-0.2595674395561218,neutral,0.0,neutral,-0.04571683704853058,positive,0.1779,tangential|neutral|archive,166.66666666666666
566350920586649600,CASE_0545,archive,spam,neutral,neutral,spam,0.0,neutral,-0.010120399296283722,neutral,0.0,neutral,0.054540916346013546,neutral,0.0,spam|neutral|archive,166.65116279069767
570706132534235138,CASE_0642,archive,spam,neutral,neutral,relevant,0.0,neutral,-0.022769108414649963,negative,-0.0625,neutral,-0.01742752268910408,positive,0.25,relevant|neutral|archive,168.6
573930803710791680,CASE_0777,archive,spam,neutral,negative,relevant,-1.0,negative,-0.8725436050444841,negative,-0.045454545454545456,negative,-0.6051381574943662,neutral,0.0,relevant|negative|archive,166.27058823529413
577939726977646592,CASE_0692,archive,spam,neutral,neutral,spam,0.0,neutral,-0.031891198828816414,neutral,0.0,neutral,0.0711795799434185,neutral,0.0,spam|neutral|archive,166.65116279069767
592787106738663425,CASE_0803,archive,tangential,neutral,neutral,tangential,0.0,neutral,-0.2061818428337574,neutral,0.0,neutral,-0.1518790517002344,positive,0.4466,tangential|neutral|archive,166.66666666666666
604352459981463552,CASE_0664,archive,relevant,neutral,neutral,relevant,0.0,negative,-0.9350983249023557,negative,-0.043478260869565216,negative,-0.6783014023676515,negative,-0.6369,relevant|neutral|archive,168.6
619425219992793088,CASE_0425,archive,tangential,neutral,neutral,tangential,0.0,neutral,0.0333163570612669,neutral,0.0,neutral,0.023598373867571354,positive,0.6705,tangential|neutral|archive,166.66666666666666
631169217946066945,CASE_0521,archive,tangential,neutral,neutral,tangential,0.0,neutral,-0.009465636685490608,neutral,0.0,neutral,0.05877521634101868,neutral,0.0,tangential|neutral|archive,166.66666666666666
631812845190053888,CASE_0607,archive,relevant,neutral,neutral,relevant,0.0,neutral,0.1597151756286621,neutral,0.0,neutral,0.09427429176867008,positive,0.296,relevant|neutral|archive,168.6
647448293702803456,CASE_0608,archive,spam,neutral,neutral,spam,0.0,neutral,0.015832841396331787,neutral,0.0,neutral,0.09425403084605932,neutral,0.0,spam|neutral|archive,166.65116279069767
683998704605478916,CASE_0615,archive,spam,neutral,neutral,spam,0.0,neutral,-0.01754768192768097,neutral,0.0,neutral,0.06518036685883999,positive,0.4466,spam|neutral|archive,166.65116279069767
684570397610655746,CASE_0664,archive,relevant,negative,negative,relevant,-1.0,neutral,-0.05153137817978859,negative,-0.037037037037037035,negative,-0.9291999442502856,negative,-0.2328,relevant|negative|archive,166.27058823529413
684716501669179392,CASE_0664,archive,tangential,neutral,neutral,relevant,0.0,negative,-0.8137721717357635,negative,-0.25,negative,-0.643836204893887,positive,0.8143,relevant|neutral|archive,168.6
686612409981775872,CASE_0664,archive,relevant,neutral,neutral,relevant,0.0,negative,-0.7636681329458952,negative,-0.045454545454545456,neutral,-0.06263461336493492,positive,0.6523,relevant|neutral|archive,168.6
691750472072478720,CASE_0513,archive,spam,neutral,neutral,spam,0.0,neutral,0.0011994317173957825,neutral,0.0,neutral,0.07225904334336519,positive,0.296,spam|neutral|archive,166.65116279069767
696820627970375683,CASE_0431,archive,spam,neutral,neutral,spam,0.0,neutral,0.0018367357552051544,neutral,0.0,neutral,0.07815379928797483,positive,0.4466,spam|neutral|archive,166.65116279069767
697790008070164481,CASE_0608,archive,spam,neutral,neutral,spam,0.0,neutral,0.015832841396331787,neutral,0.0,neutral,0.09425403084605932,neutral,0.0,spam|neutral|archive,166.65116279069767
702360587158872064,CASE_0454,archive,relevant,neutral,neutral,relevant,0.0,neutral,0.42712387908250093,neutral,0.0,neutral,0.16389683168381453,neutral,0.0,relevant|neutral|archive,168.6
702751079713210368,CASE_0612,archive,tangential,neutral,neutral,tangential,0.0,neutral,-0.0011957678943872452,neutral,0.0,neutral,0.043265098705887794,positive,0.5267,tangential|neutral|archive,166.66666666666666
710053831514587136,CASE_0554,archive,tangential,neutral,negative,relevant,-1.0,negative,-0.7834972199052572,negative,-0.0625,neutral,-0.27932456135749817,positive,0.296,relevant|negative|archive,166.27058823529413
714201341946630144,CASE_0454,archive,tangential,neutral,negative,relevant,-1.0,neutral,-0.08647916838526726,negative,-0.047619047619047616,positive,0.7768838666379452,negative,-0.0772,relevant|negative|archive,166.27058823529413
727469062712877056,CASE_0629,archive,tangential,neutral,neutral,tangential,0.0,positive,0.739900360815227,neutral,0.0,positive,0.6320442035794258,positive,0.2023,tangential|neutral|archive,166.66666666666666
732555602480627713,CASE_0603,archive,spam,neutral,neutral,spam,0.0,negative,-0.8645130954682827,negative,-0.09090909090909091,neutral,-0.36444517597556114,negative,-0.2263,spam|neutral|archive,166.65116279069767
732690454056173568,CASE_0603,archive,relevant,neutral,neutral,relevant,0.0,negative,-0.8989420030266047,negative,-0.125,neutral,-0.38759556226432323,negative,-0.2263,relevant|neutral|archive,168.6
736768130073174018,CASE_0545,archive,relevant,neutral,neutral,spam,0.0,neutral,0.021277831867337227,neutral,0.0,neutral,0.12365622818470001,neutral,0.0,spam|neutral|archive,166.65116279069767
744626969686474752,CASE_0628,archive,spam,neutral,neutral,spam,0.0,neutral,0.015035893768072128,neutral,0.0,neutral,0.17387694120407104,neutral,0.0,spam|neutral|archive,166.65116279069767
745413751944339457,CASE_0603,archive,relevant,neutral,neutral,relevant,0.0,neutral,0.4007880911231041,neutral,0.0,neutral,0.07084152195602655,positive,0.4939,relevant|neutral|archive,168.6
747896242844352512,CASE_0497,archive,relevant,neutral,neutral,relevant,0.0,neutral,0.006204964593052864,neutral,0.0,neutral,0.03948384150862694,neutral,0.0,relevant|neutral|archive,168.6
